nombre_region,anno,seccion,subtabla,indicador,nivel,valor,valor_texto
Antofagasta,2025,vivienda,"6.5 Viviendas Particulares Ocupadas con Moradores Presentes según indicador de hacinamiento, Censo 2024",Con Hacinamiento,regional,94.1,
Antofagasta,2025,vivienda,"6.5 Viviendas Particulares Ocupadas con Moradores Presentes según indicador de hacinamiento, Censo 2024",Hacinamiento Ignorado,regional,5842.0,
Antofagasta,2025,vivienda,"6.5 Viviendas Particulares Ocupadas con Moradores Presentes según indicador de hacinamiento, Censo 2024",Sin Hacinamiento,nacional,6018851.0,
Antofagasta,2025,vivienda,"6.5 Viviendas Particulares Ocupadas con Moradores Presentes según indicador de hacinamiento, Censo 2024",Con Hacinamiento,nacional,93.9,
Antofagasta,2025,vivienda,"6.5 Viviendas Particulares Ocupadas con Moradores Presentes según indicador de hacinamiento, Censo 2024",Hacinamiento Ignorado,nacional,388287.0,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024",Red Pública,regional,86977.0,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024",Pozo o Noria,regional,87.1,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024",Camión Aljibe,regional,1544.0,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024","Río, Vertiente, Estero, Canal, Lago, Agua Lluvia, etc.",regional,1.5,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024",Sin Información.,regional,10192.0,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024",Red Pública,nacional,5914136.0,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024",Pozo o Noria,nacional,92.3,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024",Camión Aljibe,nacional,263309.0,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024","Río, Vertiente, Estero, Canal, Lago, Agua Lluvia, etc.",nacional,4.1,
Antofagasta,2025,vivienda,"6.6 Viviendas Particulares Ocupadas con Moradores Presentes según fuente de agua que usa la vivienda, Censo 2024",Sin Información.,nacional,131141.0,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Propia,regional,66878.0,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Arrendada,regional,64.9,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Cedida,regional,19955.0,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Usufructo: Uso y goce,regional,19.4,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Ocupada de hecho,regional,11266.0,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Propiedad en sucesión o litigio,regional,10.9,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Sin información,regional,1061.0,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Propia,nacional,4030485.0,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Arrendada,nacional,61.1,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Cedida,nacional,1728199.0,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Usufructo: Uso y goce,nacional,26.2,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Ocupada de hecho,nacional,601815.0,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Propiedad en sucesión o litigio,nacional,9.1,
Antofagasta,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Sin información,nacional,61019.0,
Antofagasta,2025,vivienda,"6.8 Cantidad deCampamentosaños 2022 y 2024, MINVU",2022,regional,106.0,
Antofagasta,2025,vivienda,"6.8 Cantidad deCampamentosaños 2022 y 2024, MINVU",2024,regional,121.0,
Antofagasta,2025,vivienda,"6.8 Cantidad deCampamentosaños 2022 y 2024, MINVU",2022,nacional,1091.0,
Antofagasta,2025,vivienda,"6.8 Cantidad deCampamentosaños 2022 y 2024, MINVU",2024,nacional,1432.0,
Antofagasta,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso del trabajo,regional,925431.0,
Antofagasta,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso autónomo,regional,1049218.0,
Antofagasta,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Subsidios monetarios,regional,61043.0,
Antofagasta,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso monetario,regional,1110260.0,
Antofagasta,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso del trabajo,nacional,1068168.0,
Antofagasta,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso autónomo,nacional,1236534.0,
Antofagasta,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Subsidios monetarios,nacional,67770.0,
Antofagasta,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso monetario,nacional,1304304.0,
Antofagasta,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Delitos contra la vida o integridad de las personas,regional,1107.0,
Antofagasta,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Asociados a drogas,regional,42.8,
Antofagasta,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Contra la propiedad no violentos,regional,1583.0,
Antofagasta,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Violencia intrafamiliar,regional,626.9,
Antofagasta,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Delitos contra la vida o integridad de las personas,nacional,1040.0,
Antofagasta,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Asociados a drogas,nacional,18.6,
Antofagasta,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Contra la propiedad no violentos,nacional,1337.0,
Antofagasta,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Violencia intrafamiliar,nacional,601.0,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por DMCS,regional,14.3,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por Delitos Violentos,regional,5.2,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Personal por Delitos Violentos,regional,4.3,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el País,regional,92.4,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En la Comuna,regional,86.2,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el Barrio,regional,53.2,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por DMCS,nacional,23.5,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por Delitos Violentos,nacional,8.5,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Personal por Delitos Violentos,nacional,5.8,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el País,nacional,87.7,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En la Comuna,nacional,74.5,
Antofagasta,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el Barrio,nacional,50.8,
Antofagasta,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,regional,54318.0,
Antofagasta,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,regional,67297.0,
Antofagasta,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,regional,23.9,
Antofagasta,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,nacional,3802033.0,
Antofagasta,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,nacional,4690891.0,
Antofagasta,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,nacional,23.4,
Antofagasta,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,regional,51298.0,
Antofagasta,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,regional,45313.0,
Antofagasta,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,regional,-11.7,
Antofagasta,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,nacional,3272022.0,
Antofagasta,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,nacional,2860030.0,
Antofagasta,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,nacional,-12.6,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros previo a 2018,regional,12.9,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros construidosentre 2018 y 2021,regional,25.6,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Total Kilómetros  Existentes(julio 2022),regional,38.5,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Proyectos que se encuentranen etapa de Ejecucióny con recursos asignados (Km),regional,0.0,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones","Proyectos que se encuentranen etapa de Diseño,Pre factibilidad o Ideas (Km)",regional,15.1,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros previo a 2018,nacional,1424.0,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros construidosentre 2018 y 2021,nacional,630.8,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Total Kilómetros  Existentes(julio 2022),nacional,2054.8,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Proyectos que se encuentranen etapa de Ejecucióny con recursos asignados (Km),nacional,111.0,
Antofagasta,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones","Proyectos que se encuentranen etapa de Diseño,Pre factibilidad o Ideas (Km)",nacional,1848.0,
Antofagasta,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Padrón,regional,245717.0,
Antofagasta,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Votantes,regional,207470.0,
Antofagasta,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Participación (% ),regional,84.4,
Antofagasta,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Padrón,nacional,15450377.0,
Antofagasta,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Votantes,nacional,13122261.0,
Antofagasta,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Participación (% ),nacional,84.9,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Hombres,regional,404397.0,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Mujeres,regional,428467.0,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Total,regional,832864.0,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Hombres,regional,48.6,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Mujeres,regional,51.4,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Hombres,nacional,8967033.0,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Mujeres,nacional,9513399.0,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Total,nacional,18480432.0,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Hombres,nacional,48.5,
Atacama,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Mujeres,nacional,51.5,
Atacama,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Población Infantil(0 a 14 años),regional,18.5,
Atacama,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Población en edad de trabajar(15 a 64 años),regional,67.1,
Atacama,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Adultos Mayores(65 años o más),regional,14.4,
Atacama,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Población Infantil(0 a 14 años),nacional,17.7,
Atacama,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Población en edad de trabajar(15 a 64 años),nacional,68.3,
Atacama,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Adultos Mayores(65 años o más),nacional,14.0,
Atacama,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de Masculinidad(IM),regional,94.4,
Atacama,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de DependenciaDemográfica (IDD),regional,49.1,
Atacama,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de AdultosMayores (IAM),regional,77.6,
Atacama,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de Masculinidad(IM),nacional,94.3,
Atacama,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de DependenciaDemográfica (IDD),nacional,46.5,
Atacama,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de AdultosMayores (IAM),nacional,79.0,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Extranjeros (07/2025),regional,3.4,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Pueblos indígenas (07/2025),regional,4.5,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Dependencia moderada o postradas (07/2025),regional,1.5,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas del RSH presentes en el RND (12/2024),regional,2.3,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas presentes en el RSH (07/2025),regional,789565.0,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Extranjeros (07/2025),nacional,6.7,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Pueblos indígenas (07/2025),nacional,9.2,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Dependencia moderada o postradas (07/2025),nacional,1.6,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas del RSH presentes en el RND (12/2024),nacional,2.4,
Atacama,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas presentes en el RSH (07/2025),nacional,17111720.0,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",0%-40%,regional,58.1,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",41%-50%,regional,8.2,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",51%-60%,regional,6.6,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",61%-70%,regional,6.4,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",71%-80%,regional,6.9,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",81%-90%,regional,10.2,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",91%-100%,regional,3.7,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",Personas presentes en RSH (07/2025),regional,789565.0,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",0%-40%,nacional,55.8,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",41%-50%,nacional,8.3,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",51%-60%,nacional,6.8,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",61%-70%,nacional,6.8,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",71%-80%,nacional,7.4,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",81%-90%,nacional,10.8,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",91%-100%,nacional,4.1,
Atacama,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",Personas presentes en RSH (07/2025),nacional,17111720.0,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",0%-40%,regional,53.5,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",41%-50%,regional,7.7,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",51%-60%,regional,7.0,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",61%-70%,regional,7.3,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",71%-80%,regional,7.7,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",81%-90%,regional,11.4,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",91%-100%,regional,5.4,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",Hogares presentes en RSH (07/2025),regional,402925.0,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",0%-40%,nacional,51.8,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",41%-50%,nacional,7.8,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",51%-60%,nacional,7.2,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",61%-70%,nacional,7.8,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",71%-80%,nacional,8.4,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",81%-90%,nacional,11.7,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",91%-100%,nacional,5.4,
Atacama,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",Hogares presentes en RSH (07/2025),nacional,9141433.0,
Atacama,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2017,regional,11.8,
Atacama,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen Pandemia 2020,regional,11.6,
Atacama,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2022,regional,7.9,
Atacama,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2017,nacional,8.5,
Atacama,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen Pandemia 2020,nacional,10.7,
Atacama,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2022,nacional,6.5,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Municipal,regional,326.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Particular Subvencionado,regional,321.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Particular Pagado,regional,34.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Corporación de Administración Delegada,regional,1.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Servicio Local de Educación,regional,48.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Total,regional,730.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Municipal,nacional,4104.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Particular Subvencionado,nacional,5440.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Particular Pagado,nacional,604.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Corporación de Administración Delegada,nacional,70.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Servicio Local de Educación,nacional,830.0,
Atacama,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Total,nacional,11048.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Municipal,regional,47551.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Particular Subvencionado,regional,98284.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Particular Pagado,regional,13902.0,
Atacama,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Corporación de Administración Delegada,regional,517.0,
