nombre_region,anno,seccion,subtabla,indicador,nivel,valor,valor_texto,fuente
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Marihuana,regional,19.4,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Cocaína,regional,2.4,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Inhalables,regional,2.8,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Tranquilizantes,regional,9.4,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Tabaco,nacional,19.7,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Alcohol,nacional,50.0,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Marihuana,nacional,19.1,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Cocaína,nacional,3.4,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Inhalables,nacional,3.7,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,4.6Consumo de Drogas en la Población Escolar2023,Tranquilizantes,nacional,10.3,,"Fuente: Estudio de drogas en población general 2022, SENDA"
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Desnutrición,regional,1.2,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",bajo Peso,regional,4.4,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Normal,regional,43.9,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Sobrepeso,regional,24.6,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Retraso en talla,regional,26.0,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Retraso en Talla,regional,2.2,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Desnutrición,nacional,1.5,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",bajo Peso,nacional,4.7,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Normal,nacional,43.8,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Sobrepeso,nacional,24.6,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Retraso en talla,nacional,25.3,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Básico año 2024, Junta Nacional de Auxilio y Becas JUN",Retraso en Talla,nacional,2.1,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Desnutrición,regional,1.0,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Bajo Peso,regional,4.8,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Normal,regional,47.5,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Sobrepeso,regional,28.9,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Obesidad Total,regional,17.9,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Retraso en Talla,regional,2.7,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Desnutrición,nacional,0.9,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Bajo Peso,nacional,4.4,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Normal,nacional,47.4,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Sobrepeso,nacional,29.1,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Obesidad Total,nacional,18.2,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,salud,"Estado Nutricional de la población escolar para Nivel Primero Medio año 2024, Junta Nacional de Auxilio y Becas JUNA",Retraso en Talla,nacional,2.8,,Fuente: Mapa Nutricional JUNAEB
Atacama,2025,seguridad,"Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Delitos contra la vida o integridad de las personas,regional,1121.0,,"Fuente: Estadísticas delictuales, Centro de estudios y análisis del delito (CEAD), Subsecretaría de Prevención del Delito"
Atacama,2025,seguridad,"Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Asociados a drogas,regional,27.0,,"Fuente: Estadísticas delictuales, Centro de estudios y análisis del delito (CEAD), Subsecretaría de Prevención del Delito"
Atacama,2025,seguridad,"Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Contra la propiedad no violentos,regional,1625.0,,"Fuente: Estadísticas delictuales, Centro de estudios y análisis del delito (CEAD), Subsecretaría de Prevención del Delito"
Atacama,2025,seguridad,"Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Violencia intrafamiliar,regional,631.2,,"Fuente: Estadísticas delictuales, Centro de estudios y análisis del delito (CEAD), Subsecretaría de Prevención del Delito"
Atacama,2025,seguridad,"Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Delitos contra la vida o integridad de las personas,nacional,1040.0,,"Fuente: Estadísticas delictuales, Centro de estudios y análisis del delito (CEAD), Subsecretaría de Prevención del Delito"
Atacama,2025,seguridad,"Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Asociados a drogas,nacional,18.6,,"Fuente: Estadísticas delictuales, Centro de estudios y análisis del delito (CEAD), Subsecretaría de Prevención del Delito"
Atacama,2025,seguridad,"Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Contra la propiedad no violentos,nacional,1337.0,,"Fuente: Estadísticas delictuales, Centro de estudios y análisis del delito (CEAD), Subsecretaría de Prevención del Delito"
Atacama,2025,seguridad,"Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Violencia intrafamiliar,nacional,601.0,,"Fuente: Estadísticas delictuales, Centro de estudios y análisis del delito (CEAD), Subsecretaría de Prevención del Delito"
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por DMCS,regional,18.4,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por Delitos Violentos,regional,6.6,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Personal por Delitos Violentos,regional,4.5,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el País,regional,88.4,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En la Comuna,regional,79.0,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el Barrio,regional,50.1,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por DMCS,nacional,23.5,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por Delitos Violentos,nacional,8.5,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Personal por Delitos Violentos,nacional,5.8,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el País,nacional,87.7,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En la Comuna,nacional,74.5,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el Barrio,nacional,50.8,,Fuente: Instituto Nacional de Estadísticas INE
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024",Afiliados a AFP(12/2024),regional,462921.0,,"Fuente: Cálculo propio, en base a datos Superintendencia de Pensiones y Censo 2024"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024","Población  de 15años o más, Censo 2024",regional,678435.0,,"Fuente: Cálculo propio, en base a datos Superintendencia de Pensiones y Censo 2024"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024","Porcentaje (%)de afiliación a AFP,en población 15 años o más",regional,68.2,,"Fuente: Cálculo propio, en base a datos Superintendencia de Pensiones y Censo 2024"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024",Afiliados a AFP(12/2024),nacional,11923850.0,,"Fuente: Cálculo propio, en base a datos Superintendencia de Pensiones y Censo 2024"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024","Población  de 15años o más, Censo 2024",nacional,15205784.0,,"Fuente: Cálculo propio, en base a datos Superintendencia de Pensiones y Censo 2024"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a AFP, en población 15 años o más, al 31 de marzo de 2024","Porcentaje (%)de afiliación a AFP,en población 15 años o más",nacional,78.4,,"Fuente: Cálculo propio, en base a datos Superintendencia de Pensiones y Censo 2024"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,regional,442837.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,regional,95.7,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,regional,19428.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,regional,4.2,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,regional,656.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,regional,0.1,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",Total,regional,462921.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,nacional,11296325.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,nacional,94.7,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,nacional,608596.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,nacional,5.1,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",N°,nacional,18929.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",%,nacional,0.2,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por tipo, al 31 de diciembre de 2024",Total,nacional,11923850.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",N°,regional,250798.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",%,regional,54.2,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",N°,regional,212123.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",%,regional,45.8,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",Total,regional,462921.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",N°,nacional,6325433.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",%,nacional,53.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",N°,nacional,5598416.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",%,nacional,47.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados activos al Sistema de pensiones por sexo, al 31 de diciembre de 2024",Total,nacional,11923850.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",N°,regional,221798.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",%,regional,99.1,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",N°,regional,1933.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",%,regional,0.9,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",N°,regional,22.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",%,regional,0.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",Total,regional,223753.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",N°,nacional,5751036.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",%,nacional,99.1,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",N°,nacional,52829.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",%,nacional,0.9,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",N°,nacional,887.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",%,nacional,0.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por tipo, corresponde al número de afiliados que cotizaron en junio",Total,nacional,5804752.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",N°,regional,133944.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",%,regional,59.9,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",N°,regional,89809.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",%,regional,40.1,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",Total,regional,223753.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",N°,nacional,3264322.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",%,nacional,56.2,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",N°,nacional,2540430.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",%,nacional,43.8,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de cotizantes en el Sistema de pensiones por sexo, corresponde al número de afiliados que cotizaron en junio",Total,nacional,5804752.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a Seguro de Cesantía en población 18 años o más, diciembre 2024",Afiliados a Seguro Cesantía,regional,406402.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a Seguro de Cesantía en población 18 años o más, diciembre 2024",Proyección de poblaciónde 18 años o másal año 2024,regional,673546.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a Seguro de Cesantía en población 18 años o más, diciembre 2024","Porcentaje (%) de afiliación aSeguro de Cesantía,en población de 18 años o mas",regional,60.3,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a Seguro de Cesantía en población 18 años o más, diciembre 2024",Afiliados a Seguro Cesantía,nacional,11669758.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a Seguro de Cesantía en población 18 años o más, diciembre 2024",Proyección de poblaciónde 18 años o másal año 2024,nacional,15624293.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Porcentaje (%) de afiliación a Seguro de Cesantía en población 18 años o más, diciembre 2024","Porcentaje (%) de afiliación aSeguro de Cesantía,en población de 18 años o mas",nacional,74.7,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024",Contrato indefinido,regional,233426.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024","Contrato a plazo fijo,o por obra, trabajoo servicio determinado",regional,168100.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024",Trabajadores decasa particular,regional,3775.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024",Sin informaciónsobre tipo de contrato,regional,1101.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024",Totalinformado,regional,406402.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024",Contrato indefinido,nacional,6852604.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024","Contrato a plazo fijo,o por obra, trabajoo servicio determinado",nacional,4587410.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024",Trabajadores decasa particular,nacional,192104.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024",Sin informaciónsobre tipo de contrato,nacional,37640.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por tipo de contrato, diciembre 2024",Totalinformado,nacional,11669758.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",N°,regional,232229.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",%,regional,57.1,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",N°,regional,174172.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",%,regional,42.9,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",N°,regional,1.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",%,regional,0.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",Total,regional,406402.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",N°,nacional,6401361.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",%,nacional,54.9,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
Atacama,2025,trabajo_prevision,"Número de Afiliados al Seguro de Cesantía por sexo, diciembre 2024",N°,nacional,5268356.0,,"Fuente: Estadísticas e Informes, Superintendencia de Pensiones"
